,id,room_type,neighbourhood,price,review_scores_rating,review_scores_cleanliness,review_scores_communication
8054,860000831918184335,Private room,"Athina, Greece",30.0,5.0,5.0,5.0
8055,860018031965490334,Entire home/apt,"Athina, Greece",43.0,4.93,4.95,5.0
8056,860063910562246965,Private room,,,,,
8057,860114360657280285,Entire home/apt,"Athina, Greece",64.0,5.0,5.0,5.0
8058,860556038650879441,Entire home/apt,"Athina, Greece",50.0,5.0,4.67,5.0
8059,860607696231824324,Entire home/apt,"Athina, Greece",76.0,4.78,4.53,4.93
8060,860608908293894285,Entire home/apt,"Athina, Greece",64.0,5.0,5.0,5.0
8061,860651150038556519,Entire home/apt,"Athina, Greece",150.0,4.91,4.84,4.99
8062,860659784971230888,Entire home/apt,,85.0,5.0,5.0,5.0
8063,860806278138491172,Entire home/apt,,90.0,5.0,4.89,4.89
8064,860902289194839834,Entire home/apt,"Athina, Greece",194.0,4.85,4.89,4.99
8065,860911964465855037,Entire home/apt,"Athina, Greece",138.0,,,
8066,860924576129462089,Entire home/apt,,82.0,5.0,5.0,5.0
8067,860930068912112591,Entire home/apt,,72.0,4.75,4.94,4.88
8068,860985342817567699,Entire home/apt,,65.0,4.0,4.0,4.2
8069,861231818660761162,Entire home/apt,,45.0,5.0,5.0,5.0
8070,861440371665767611,Entire home/apt,,60.0,4.73,5.0,4.82
8071,861443838729286830,Entire home/apt,"Athina, Greece",43.0,4.84,4.71,4.94
8072,861473935573918856,Entire home/apt,"Athina, Greece",60.0,4.94,4.98,4.96
8073,861532011358772944,Entire home/apt,,60.0,5.0,5.0,4.67
8074,861576054116162579,Entire home/apt,,86.0,4.92,4.94,4.92
8075,861629989252961728,Entire home/apt,"Athina, Greece",90.0,5.0,5.0,5.0
8076,861713928775757728,Entire home/apt,,281.0,5.0,4.85,5.0
8077,861936898650498406,Entire home/apt,,88.0,,,
8078,861981516135256910,Entire home/apt,,53.0,4.0,5.0,5.0
8079,861999567712562721,Entire home/apt,,513.0,4.83,4.66,4.9
8080,862090849979916047,Entire home/apt,,213.0,,,
8081,862094962809298071,Entire home/apt,,236.0,,,
8082,862096355451812486,Entire home/apt,"Athina, Greece",452.0,,,
8083,862099318138931424,Entire home/apt,,236.0,,,
8084,862106477215178965,Entire home/apt,,179.0,,,
8085,862151514102258031,Entire home/apt,,72.0,5.0,4.95,5.0
8086,862172824621231434,Entire home/apt,"Athina, Greece",484.0,,,
8087,862196364707471347,Entire home/apt,,488.0,5.0,5.0,5.0
8088,862234917971754492,Entire home/apt,"Athina, Greece",53.0,4.76,4.85,4.86
8089,862269558342365838,Entire home/apt,"Athina, Greece",83.0,5.0,5.0,5.0
8090,862306068247827549,Entire home/apt,"Athina, Greece",62.0,5.0,5.0,5.0
8091,862341137439202332,Entire home/apt,"Athina, Greece",85.0,5.0,4.5,4.5
8092,862702134839893810,Entire home/apt,"Athina, Greece",57.0,4.93,4.96,4.99
8093,862715241659803565,Entire home/apt,"Athina, Greece",67.0,4.89,4.94,4.98
8094,862723173615761354,Entire home/apt,"Athina, Greece",57.0,4.87,4.94,5.0
8095,862736844976491824,Entire home/apt,"Athina, Greece",55.0,4.82,4.92,4.89
8096,862752841533052959,Entire home/apt,"Athina, Greece",69.0,5.0,5.0,5.0
8097,862777617397423770,Entire home/apt,"Athina, Greece",53.0,4.91,5.0,4.98
8098,862782443147264107,Entire home/apt,,72.0,4.95,4.9,4.95
8099,862810153926410782,Entire home/apt,,59.0,5.0,5.0,5.0
8100,862867775450552617,Entire home/apt,,61.0,4.97,4.93,4.97
8101,862887391066942701,Entire home/apt,,84.0,4.75,4.75,5.0
8102,862897505768806913,Entire home/apt,"Athina, Greece",396.0,,,
8103,862937909063096385,Entire home/apt,,211.0,4.33,4.5,4.17
8104,862985808835887386,Entire home/apt,,76.0,5.0,4.0,5.0
8105,863142151391779136,Entire home/apt,,123.0,5.0,5.0,5.0
8106,863159188700409325,Entire home/apt,,70.0,4.8,4.88,5.0
8107,863432728847182855,Entire home/apt,"Athina, Greece",48.0,4.86,4.86,4.93
8108,863468827557109744,Entire home/apt,"Athina, Greece",145.0,4.93,4.93,4.95
8109,863473469494260137,Entire home/apt,"Athina, Greece",1883.0,4.5,5.0,5.0
8110,863479033489924085,Entire home/apt,"Athina, Greece",111.0,4.77,4.69,4.92
8111,863500342210562867,Entire home/apt,"Athina, Greece",79.0,4.67,4.67,4.67
8112,863548566347895779,Entire home/apt,,69.0,4.9,4.88,4.82
8113,863587356393700154,Entire home/apt,,41.0,4.73,4.87,4.78
8114,863609599677143417,Entire home/apt,"Athina, Greece",66.0,4.44,4.74,4.64
8115,863620606283232859,Entire home/apt,"Athina, Greece",87.0,4.89,5.0,5.0
8116,863652285348840472,Entire home/apt,,85.0,5.0,5.0,5.0
8117,863745343770105785,Entire home/apt,"Athina, Greece",111.0,4.83,4.86,4.73
8118,863814061909804260,Entire home/apt,,407.0,4.81,4.87,4.93
8119,864136884658538509,Entire home/apt,"Athina, Greece",48.0,4.76,4.92,4.96
8120,864248536419703155,Entire home/apt,"Athina, Greece",85.0,5.0,4.86,5.0
8121,864249457516484162,Entire home/apt,"Athina, Greece",76.0,4.83,4.83,5.0
8122,864313022483092223,Entire home/apt,,46.0,5.0,5.0,5.0
8123,864508320630813160,Entire home/apt,"Athina, Greece",60.0,5.0,4.92,4.92
8124,864517343861166723,Entire home/apt,,94.0,5.0,5.0,4.75
8125,864533603445829955,Entire home/apt,,43.0,4.94,4.83,4.97
8126,864904543413985510,Entire home/apt,"Μενεμένη, Greece",68.0,4.92,4.81,4.94
8127,865045620226976711,Entire home/apt,"Athina, Greece",66.0,4.89,5.0,4.89
8128,865095234563341790,Entire home/apt,"Athina, Greece",134.0,4.89,4.93,4.98
8129,865263505220408835,Entire home/apt,,60.0,5.0,5.0,4.83
8130,865318959073128583,Entire home/apt,,144.0,4.96,4.96,4.98
8131,865570333433817309,Entire home/apt,"Μενεμένη, Greece",71.0,4.81,4.81,4.95
8132,865582276214776864,Entire home/apt,"Athina, Greece",123.0,4.81,4.93,5.0
8133,865916513575036423,Entire home/apt,,60.0,5.0,5.0,5.0
8134,865926873651491377,Entire home/apt,,61.0,4.85,5.0,4.95
8135,866157418444285935,Entire home/apt,"Athina, Greece",94.0,5.0,4.75,5.0
8136,866317377393084406,Entire home/apt,"Athina, Greece",67.0,4.71,4.89,4.91
8137,866354063166477267,Entire home/apt,,118.0,4.0,4.25,4.5
8138,866363618555432360,Entire home/apt,,45.0,4.4,4.2,4.6
8139,866373347770788269,Entire home/apt,"Athina, Greece",70.0,4.0,4.0,4.5
8140,866425809329790052,Entire home/apt,"Athina, Greece",54.0,5.0,5.0,5.0
8141,866434544389482087,Entire home/apt,,33.0,4.89,4.9,4.93
8142,880174811750652416,Entire home/apt,"Athina, Greece",70.0,4.91,5.0,4.91
8143,866439849879908914,Entire home/apt,"Athina, Greece",66.0,2.0,3.0,3.0
8144,866454384468387382,Entire home/apt,"Athina, Greece",178.0,4.95,4.95,4.85
8145,866469492150312044,Shared room,,24.0,,,
8146,866617676501685698,Entire home/apt,,48.0,,,
8147,866686419285334911,Shared room,,20.0,,,
8148,866691337158145096,Shared room,,20.0,,,
8149,866693516098351389,Entire home/apt,"Athina, Greece",70.0,4.67,4.25,5.0
8150,866700899180693231,Shared room,,20.0,,,
8151,866702696319625100,Shared room,,24.0,,,
8152,866705544952147054,Shared room,,24.0,,,
8153,866707468920748369,Shared room,,24.0,4.0,4.0,5.0
8154,866709136594845668,Shared room,,20.0,,,
8155,866999648673593020,Entire home/apt,,89.0,4.2,4.0,4.8
8156,867012075220250445,Entire home/apt,"Athina, Greece",53.0,4.81,4.94,5.0
8157,867046685793572908,Entire home/apt,,64.0,4.8,4.84,4.92
8158,867145770417581201,Entire home/apt,,149.0,,,
8159,867217410624677589,Entire home/apt,"Αθήνα, Greece",61.0,4.9,4.9,5.0
8160,867227593740552758,Entire home/apt,"Athina, Greece",67.0,5.0,5.0,5.0
8161,867260852412983725,Entire home/apt,,54.0,4.25,4.5,4.75
8162,867315475945620239,Entire home/apt,"Athina, Greece",50.0,4.89,4.94,5.0
8163,867320084152332587,Entire home/apt,,137.0,5.0,4.5,5.0
8164,867328511755083305,Entire home/apt,,50.0,4.46,4.28,4.76
8165,867328749692376017,Entire home/apt,"Athina, Greece",48.0,4.73,4.4,4.93
8166,867438578277849822,Entire home/apt,,51.0,4.0,4.5,5.0
8167,867489936794410250,Private room,"Athina, Greece",99.0,5.0,5.0,5.0
8168,867529025786156419,Entire home/apt,,66.0,3.67,3.67,3.67
8169,867705719516379373,Entire home/apt,,38.0,4.89,4.68,5.0
8170,867782491155707919,Entire home/apt,,98.0,4.59,4.41,4.7
8171,867920191793801214,Entire home/apt,"Athina, Greece",77.0,5.0,5.0,5.0
8172,867935383256715482,Entire home/apt,"Athina, Greece",198.0,5.0,4.93,5.0
8173,867977661799997902,Entire home/apt,"Athina, Greece",84.0,4.67,4.67,4.79
8174,868142822489179686,Entire home/apt,"Athina, Greece",73.0,5.0,4.67,5.0
8175,868152018237555974,Entire home/apt,"Athina, Greece",,4.78,4.86,4.98
8176,868560217421214289,Entire home/apt,"Athina, Greece",155.0,4.81,4.95,4.98
8177,868566212786053451,Entire home/apt,"Athina, Greece",62.0,4.0,3.86,4.29
8178,868582682270015654,Entire home/apt,"Athina, Greece",40.0,4.38,4.75,4.75
8179,868710735549057269,Entire home/apt,,60.0,3.83,3.92,4.08
8180,868723716400905082,Entire home/apt,,56.0,4.4,4.49,4.9
8181,868725520808995321,Entire home/apt,,80.0,4.71,4.57,4.86
8182,868765531291219074,Entire home/apt,,76.0,5.0,5.0,5.0
8183,868780645046988102,Entire home/apt,"Athina, Greece",70.0,4.88,4.95,4.93
8184,869236803216270696,Entire home/apt,"Athina, Greece",53.0,4.89,4.94,4.92
8185,869393114636537223,Entire home/apt,,83.0,5.0,4.85,5.0
8186,869564256174262854,Entire home/apt,,72.0,4.43,4.43,4.57
8187,869978075989834658,Entire home/apt,,68.0,5.0,5.0,5.0
8188,870013950174625257,Entire home/apt,,120.0,4.85,4.92,4.92
8189,870146860781862737,Entire home/apt,"Athina, Greece",113.0,4.91,4.97,4.85
8190,870194654088177395,Shared room,,20.0,,,
8191,870196725841398447,Shared room,,20.0,,,
8192,870198713197475993,Shared room,,20.0,4.67,4.67,4.67
8193,870215106520984980,Entire home/apt,"Athina, Greece",64.0,4.81,4.78,4.9
8194,870270932231473048,Entire home/apt,,85.0,5.0,5.0,5.0
8195,870700348420246810,Entire home/apt,,70.0,4.96,4.84,4.96
8196,870841432928097428,Private room,,23.0,,,
8197,870930043233975357,Entire home/apt,"Athina, Greece",49.0,4.89,4.95,4.97
8198,871705785153219150,Entire home/apt,"Athina, Greece",90.0,4.88,4.85,4.97
8199,871732798075701187,Private room,,31.0,4.88,4.93,4.85
8200,871809972619410715,Entire home/apt,,114.0,4.86,4.57,4.86
8201,872095178864208966,Entire home/apt,"Athina, Greece",387.0,5.0,5.0,4.86
8202,872169624643922095,Entire home/apt,"Athina, Greece",104.0,4.79,4.83,4.86
8203,872240531799209350,Entire home/apt,"Athina, Greece",60.0,4.91,4.64,5.0
8204,872280667344854386,Entire home/apt,"Athina, Greece",72.0,4.38,4.21,4.64
8205,872301897698626519,Entire home/apt,"Athina, Greece",100.0,4.89,4.85,4.85
8206,872498941705180022,Entire home/apt,,47.0,4.88,4.89,5.0
8207,872516563463867397,Entire home/apt,"Athina, Greece",83.0,4.9,4.8,5.0
8208,872546494057209215,Entire home/apt,,91.0,4.67,4.56,4.56
8209,872553816613208744,Entire home/apt,"Athina, Greece",82.0,5.0,5.0,5.0
8210,872806778104961660,Entire home/apt,,147.0,4.0,3.0,5.0
8211,872907502993136074,Entire home/apt,"Athina, Greece",145.0,3.33,3.33,4.0
8212,872918294408232669,Entire home/apt,,69.0,4.6,4.4,4.33
8213,872949319353224508,Entire home/apt,"Athina, Greece",115.0,4.81,4.96,4.81
8214,873025233182425897,Entire home/apt,,50.0,5.0,5.0,4.0
8215,873094490660040955,Entire home/apt,"Athina, Greece",90.0,5.0,5.0,4.91
8216,873132497839559350,Entire home/apt,"Athina, Greece",117.0,4.91,4.89,4.94
8217,873159532525896719,Entire home/apt,,60.0,5.0,4.99,4.99
8218,873185501828172036,Entire home/apt,,40.0,4.5,4.6,4.6
8219,873206718256732450,Entire home/apt,"Athina, Greece",65.0,4.81,4.73,4.95
8220,873580834532134707,Entire home/apt,"Athina, Greece",132.0,4.82,4.77,4.95
8221,873605448849963024,Entire home/apt,"Athens, Attica, Greece",33.0,4.88,4.88,5.0
8222,873730439705434302,Entire home/apt,,52.0,4.85,4.69,4.77
8223,873733758846380013,Entire home/apt,"Athina, Greece",78.0,4.98,4.99,4.98
8224,873764748979977375,Entire home/apt,,73.0,4.84,4.9,4.98
8225,873888087694099632,Entire home/apt,,239.0,4.97,5.0,4.9
8226,873899665513591048,Entire home/apt,,37.0,4.5,4.38,4.63
8227,873919308777274816,Entire home/apt,"Athina, Greece",108.0,4.71,5.0,4.71
8228,874341836786190568,Entire home/apt,"Athina, Greece",53.0,4.86,4.86,4.98
8229,874348516958966499,Entire home/apt,"Athina, Greece",94.0,5.0,5.0,5.0
8230,874360972385539793,Entire home/apt,"Athina, Greece",93.0,4.98,4.93,4.98
8231,874374381479473442,Entire home/apt,,200.0,4.83,4.93,4.78
8232,874400967201967477,Entire home/apt,,66.0,4.85,4.83,5.0
8233,874420643362714491,Entire home/apt,"Athina, Greece",96.0,4.94,4.97,5.0
8234,874451917973541984,Entire home/apt,"Athina, Greece",58.0,4.62,4.71,4.74
8235,874452064070561979,Entire home/apt,"Athina, Greece",48.0,4.85,4.85,4.82
8236,874571854128910207,Entire home/apt,"Athina, Greece",85.0,4.84,4.81,5.0
8237,874649846233676740,Entire home/apt,,118.0,4.2,4.8,4.2
8238,874695209717533697,Entire home/apt,"Athina, Greece",158.0,4.57,4.57,4.71
8239,874719484224237663,Entire home/apt,,160.0,5.0,5.0,5.0
8240,874940427158044866,Entire home/apt,"Athina, Greece",81.0,4.91,5.0,5.0
8241,875228906021722729,Entire home/apt,"Athina, Greece",110.0,4.85,4.88,5.0
8242,875244444872190565,Entire home/apt,"Athina, Greece",85.0,4.98,4.98,5.0
8243,875270837202375996,Entire home/apt,"Athina, Greece",68.0,4.0,3.8,4.4
8244,875314559066460632,Entire home/apt,"Athina, Greece",149.0,5.0,4.95,5.0
8245,875887657933155725,Entire home/apt,"Athina, Greece",71.0,4.84,4.88,4.94
8246,875937619594239661,Entire home/apt,,62.0,4.73,5.0,4.91
8247,875951960213861344,Entire home/apt,,52.0,,,
8248,876015043992309250,Entire home/apt,"Athina, Greece",94.0,4.5,4.4,4.83
8249,876055720378480823,Entire home/apt,,50.0,5.0,5.0,5.0
8250,876065748279583866,Entire home/apt,,48.0,4.94,4.94,5.0
8251,876145048096551349,Entire home/apt,,134.0,5.0,5.0,5.0
8252,876675929566892439,Entire home/apt,,81.0,5.0,4.33,5.0
8253,876707444092030037,Entire home/apt,,50.0,4.8,4.8,5.0
8254,876815278812635962,Entire home/apt,,44.0,4.67,4.93,4.93
8255,876849329562377255,Entire home/apt,"Athina, Greece",98.0,4.91,4.82,4.91
8256,876882557365367211,Entire home/apt,"Athina, Greece",135.0,4.6,4.85,4.8
8257,877234252015446178,Entire home/apt,"Athina, Greece",59.0,2.0,3.5,2.5
8258,877242585912776051,Entire home/apt,"Athina, Greece",79.0,4.86,4.86,5.0
8259,877251943800944064,Entire home/apt,,226.0,,,
8260,877294337306373365,Entire home/apt,,56.0,3.75,4.5,4.75
8261,877301058575637035,Entire home/apt,"Athens, Greece",93.0,5.0,5.0,5.0
8262,877334357170119410,Private room,,266.0,5.0,5.0,5.0
8263,877339515654822855,Entire home/apt,,117.0,4.5,4.5,4.0
8264,877343403333459678,Private room,,241.0,5.0,5.0,5.0
8265,877348203599148290,Private room,,276.0,5.0,5.0,5.0
8266,877362991706728956,Private room,,265.0,,,
8267,877382653179360879,Entire home/apt,,52.0,4.75,5.0,5.0
8268,877385702923704341,Entire home/apt,,45.0,4.86,5.0,5.0
8269,877393584482642650,Private room,"Athina, Greece",59.0,,,
8270,877421339590237249,Entire home/apt,,53.0,4.9,4.3,5.0
8271,877424708430883131,Entire home/apt,"Athina, Greece",70.0,4.92,4.87,4.9
8272,877473991207868404,Private room,"Athina, Greece",293.0,5.0,5.0,5.0
8273,877497720396056607,Private room,"Athina, Greece",311.0,5.0,5.0,5.0
8274,877546191348159004,Entire home/apt,"Athina, Greece",136.0,,,
8275,877607544110494612,Entire home/apt,,90.0,5.0,5.0,5.0
8276,877613035289526705,Entire home/apt,,54.0,4.33,4.29,4.67
8277,877983612394064903,Entire home/apt,,52.0,4.75,4.73,4.86
8278,878028776650621209,Entire home/apt,"Athina, Greece",50.0,4.45,4.45,4.91
8279,878136656071272549,Entire home/apt,"Athina, Greece",115.0,5.0,5.0,5.0
8280,878143379446401269,Entire home/apt,"Athina, Greece",39.0,4.99,4.89,4.97
8281,878155866418998955,Entire home/apt,"Athina, Greece",147.0,4.94,4.88,4.81
8282,878156353705370159,Entire home/apt,,121.0,4.82,4.82,4.91
8283,878255644060317001,Entire home/apt,,60.0,5.0,5.0,5.0
8284,878335831934757384,Entire home/apt,,58.0,,,
8285,878646086681875561,Entire home/apt,,61.0,4.78,4.89,4.78
8286,878674124878049996,Entire home/apt,"Athina, Greece",135.0,4.98,4.82,4.96
8287,878683611074659151,Entire home/apt,"Athina, Greece",87.0,4.88,5.0,5.0
8288,878720886014245897,Entire home/apt,,56.0,,,
8289,878756573706748514,Entire home/apt,"Athina, Greece",60.0,4.86,5.0,5.0
8290,878803973868247854,Entire home/apt,,193.0,5.0,5.0,4.96
8291,878863347783288425,Entire home/apt,"Athina, Greece",50.0,5.0,5.0,5.0
8292,878993701449532016,Entire home/apt,,45.0,5.0,4.91,4.91
8293,879028524118984780,Entire home/apt,"Athina, Greece",45.0,4.92,4.96,4.98
8294,879062899683358740,Entire home/apt,"Athina, Greece",45.0,4.97,4.99,5.0
8295,879373290888638274,Entire home/apt,,44.0,4.74,4.81,4.87
8296,879506068255612972,Entire home/apt,"Athina, Greece",277.0,4.5,4.5,4.5
8297,879514557337971493,Entire home/apt,"Athina, Greece",39.0,4.77,4.75,4.77
8298,879539694711376816,Entire home/apt,"Athina, Greece",77.0,,,
8299,879548345645418413,Entire home/apt,"Athina, Greece",55.0,4.87,4.7,4.83
8300,879566975555779974,Entire home/apt,,54.0,4.95,4.95,5.0
8301,879569963743184276,Entire home/apt,,75.0,5.0,5.0,5.0
8302,879574008092452267,Entire home/apt,,60.0,4.83,4.75,4.92
8303,880037707494683069,Entire home/apt,"Athina, Greece",60.0,5.0,4.9,4.97
8304,880122785072929635,Entire home/apt,"Athens, Greece",71.0,5.0,5.0,5.0
8305,880128461185308876,Entire home/apt,"Athina, Greece",124.0,4.88,4.88,4.94
8306,880205134339044175,Entire home/apt,,267.0,4.33,5.0,5.0
8307,880205140936013817,Entire home/apt,,120.0,4.57,4.86,4.86
8308,880209638016098843,Entire home/apt,,83.0,4.67,4.91,5.0
8309,880241809701520010,Entire home/apt,,54.0,4.51,4.83,4.83
8310,880260707129825280,Entire home/apt,"Athina, Greece",70.0,4.7,4.84,4.91
8311,880264981112708220,Entire home/apt,,66.0,4.44,4.73,4.93
8312,880306571764237180,Entire home/apt,"Athina, Greece",54.0,5.0,5.0,5.0
8313,880314790344768272,Entire home/apt,"Athina, Greece",55.0,4.83,4.5,5.0
8314,880505117438013989,Entire home/apt,,227.0,5.0,4.86,5.0
8315,880867960671982857,Entire home/apt,,38.0,4.53,4.53,4.53
8316,880873544817484318,Entire home/apt,"Athina, Greece",69.0,4.79,4.87,4.79
8317,880879892081565490,Entire home/apt,,60.0,4.63,4.5,4.75
8318,880887652781215171,Entire home/apt,,61.0,4.33,4.33,4.11
8319,881113227853513558,Entire home/apt,,361.0,5.0,4.9,5.0
8320,881190419071634645,Entire home/apt,"Athina, Greece",108.0,4.86,5.0,4.71
8321,881229368424869904,Entire home/apt,"Athina, Greece",129.0,5.0,5.0,4.92
8322,881278306030397881,Entire home/apt,"Athina, Greece",84.0,5.0,4.98,4.95
8323,881486613936450860,Entire home/apt,"Athina, Greece",110.0,,,
8324,881521538738705798,Entire home/apt,,44.0,4.72,4.63,4.91
8325,881546273489780707,Entire home/apt,"Athina, Greece",77.0,4.71,4.29,4.71
8326,881606431285667955,Entire home/apt,,50.0,4.94,4.99,4.98
8327,881796947187821092,Entire home/apt,"Athina, Greece",75.0,4.93,4.73,5.0
8328,881922609059869833,Entire home/apt,"Athina, Greece",77.0,4.97,4.98,4.99
8329,882272937338189990,Entire home/apt,"Athina, Greece",63.0,5.0,5.0,5.0
8330,882287217408963487,Entire home/apt,"Athina, Greece",44.0,4.88,4.75,5.0
8331,882379935313280692,Entire home/apt,,95.0,,,
8332,882415518273187752,Entire home/apt,"Athina, Greece",60.0,4.47,4.47,4.79
8333,882496506704154801,Entire home/apt,,81.0,1.0,1.0,1.0
8334,882496963324968688,Entire home/apt,"Athina, Greece",94.0,,,
8335,882497764237075924,Entire home/apt,,105.0,1.0,1.0,1.0
8336,882498891386358379,Entire home/apt,,69.0,5.0,4.5,5.0
8337,882551913311552231,Entire home/apt,,93.0,4.31,4.31,4.69
8338,882712339056988093,Entire home/apt,"Athina, Greece",66.0,5.0,5.0,5.0
8339,883038156625654518,Entire home/apt,,90.0,4.97,4.97,4.92
8340,883039086624481101,Entire home/apt,,56.0,4.83,4.83,5.0
8341,883072605067299992,Entire home/apt,,53.0,4.25,4.5,5.0
8342,883108844402334861,Entire home/apt,"Athina, Greece",60.0,4.75,4.83,4.83
8343,883112226347991907,Entire home/apt,,96.0,4.67,4.38,4.89
8344,883154322173671137,Entire home/apt,"Athina, Greece",60.0,5.0,5.0,5.0
8345,883177180935833222,Entire home/apt,"Athina, Greece",75.0,4.54,4.39,4.82
8346,883193919956296094,Entire home/apt,,93.0,5.0,5.0,5.0
8347,883230249253480392,Entire home/apt,,68.0,5.0,5.0,5.0
8348,883236912722814525,Entire home/apt,"Athina, Greece",179.0,4.79,4.68,4.68
8349,883255973989414076,Entire home/apt,"Athina, Greece",53.0,4.68,4.72,4.76
8350,883294445850296056,Entire home/apt,"Athina, Greece",44.0,4.96,4.96,5.0
8351,883294892102568692,Entire home/apt,"Athina, Greece",193.0,5.0,5.0,5.0
8352,883322915564524013,Entire home/apt,"Athina, Greece",70.0,4.97,4.97,5.0
8353,883334306836940378,Private room,,266.0,4.0,5.0,5.0
8354,883358533656661215,Entire home/apt,,90.0,4.86,4.43,5.0
8355,883371086577251120,Entire home/apt,,418.0,4.78,4.78,5.0
8356,883430670054136653,Private room,"Athina, Greece",43.0,4.71,4.86,4.86
8357,883701048688496528,Entire home/apt,,95.0,3.67,4.0,4.33
8358,883767728696258733,Entire home/apt,,79.0,4.75,4.7,5.0
8359,883784409935526554,Entire home/apt,,129.0,,,
8360,883790710439607743,Entire home/apt,,211.0,4.93,4.93,4.98
8361,883792971956058056,Entire home/apt,,91.0,4.67,4.5,4.67
8362,883797215874156729,Entire home/apt,,,5.0,5.0,4.33
